age,education_level,experience_years,num_certificates,english_level,score_test,has_recommendation,city_size,hired
53,bachelor,37,1,advanced,65.78003806781008,1,medium,1
42,primary,28,0,basic,45.961857116412475,0,medium,0
38,high_school,25,2,advanced,58.60123503822784,1,large,1
53,primary,35,2,intermediate,63.13824333722842,0,medium,0
27,bachelor,10,4,basic,40.30156724749922,1,large,1
54,master,39,4,advanced,54.32286076910004,1,medium,1
26,phd,8,2,basic,63.9759991928443,1,small,1
41,bachelor,26,1,intermediate,95.1830590960488,0,medium,0
52,high_school,30,3,intermediate,70.56652940494027,0,small,0
52,master,30,0,intermediate,67.36608609626585,1,large,1
53,bachelor,31,2,intermediate,90.35941953509408,0,medium,1
35,high_school,17,0,intermediate,73.81772136393984,0,small,0
56,master,34,2,advanced,75.93342404577945,0,large,1
49,master,28,2,basic,58.89656326503219,1,large,1
41,bachelor,25,3,basic,46.017882607260674,1,large,1
40,bachelor,24,2,intermediate,68.92471325746325,0,medium,0
49,high_school,36,2,intermediate,92.33298606932745,1,large,1
54,high_school,34,1,intermediate,87.6954805665619,1,medium,0
29,bachelor,14,0,basic,74.86761198570498,0,medium,0
30,high_school,14,0,intermediate,54.70093222962515,0,medium,0
40,bachelor,17,1,advanced,41.74048978264623,0,medium,0
42,master,26,4,basic,52.66629076623833,0,large,1
52,master,29,0,basic,68.26567399270145,0,large,0
58,bachelor,38,0,intermediate,57.93483238038069,1,large,0
47,master,33,0,basic,80.03083526852568,1,medium,1
34,master,16,1,intermediate,42.6621788998238,1,medium,1
37,bachelor,20,1,intermediate,63.0686215388745,0,small,0
42,high_school,28,1,intermediate,53.49967170154074,1,small,0
39,high_school,19,1,intermediate,79.8693134066687,0,small,0
30,high_school,14,0,intermediate,73.13916459035835,1,large,0
36,high_school,20,1,advanced,52.53491659465057,1,large,0
53,high_school,38,2,advanced,77.81314581833665,1,small,1
29,high_school,11,2,intermediate,40.65854822021789,0,medium,0
58,bachelor,38,0,intermediate,38.20257554961607,0,small,0
36,master,14,2,basic,51.72244757301317,1,small,1
29,high_school,12,1,intermediate,35.256484320364635,0,medium,0
26,bachelor,12,1,intermediate,63.31154900194265,0,medium,0
24,bachelor,3,2,basic,63.78817923403289,0,large,0
45,primary,32,0,basic,58.917444628441395,1,small,0
31,master,10,1,basic,73.08373540364074,0,medium,1
48,bachelor,27,1,basic,54.14912420927896,0,medium,0
36,high_school,16,2,intermediate,45.5354600297767,0,large,0
33,master,11,0,advanced,53.0415235414449,0,medium,1
22,high_school,3,0,intermediate,46.694359860939244,0,medium,0
52,bachelor,31,0,intermediate,55.823654618034794,1,small,0
29,primary,15,1,intermediate,73.94025995666775,1,small,0
42,master,23,3,intermediate,38.653726543070405,1,large,1
38,bachelor,21,2,intermediate,59.90466481299399,0,medium,0
53,bachelor,38,2,intermediate,79.36427346040928,0,medium,1
40,high_school,18,1,basic,81.07565705769164,0,large,0
33,bachelor,18,0,intermediate,54.7696147794526,0,small,0
56,master,40,0,intermediate,98.19835831128957,0,medium,1
59,bachelor,40,0,basic,49.22587072452217,0,small,0
56,bachelor,38,2,basic,61.572947811466925,1,large,1
31,bachelor,18,1,basic,47.44568440888733,0,large,0
48,master,27,3,intermediate,71.49628835248143,0,large,1
22,bachelor,8,1,intermediate,100.0,1,small,1
52,master,37,1,basic,92.6561154524993,0,large,1
40,master,20,1,basic,77.69590651299728,0,medium,1
46,bachelor,27,3,basic,55.887643476649735,1,large,1
60,high_school,39,2,advanced,62.48100531925455,0,small,0
28,bachelor,9,4,intermediate,81.74069579301711,0,small,1
35,master,19,1,basic,76.24259403861555,0,large,1
29,high_school,13,2,intermediate,66.24376084626795,0,small,0
26,bachelor,10,3,basic,67.12868613280253,0,medium,0
27,master,9,3,intermediate,80.83551230594482,0,medium,1
34,high_school,11,0,basic,84.55070408215325,1,large,0
55,bachelor,40,2,advanced,42.48893177421833,0,large,1
24,high_school,10,1,advanced,68.40544579675237,0,large,0
30,high_school,12,2,intermediate,73.67259843969848,1,small,1
57,master,40,2,intermediate,57.0176566595308,0,large,1
59,primary,40,0,intermediate,84.18531089107334,0,medium,0
26,high_school,9,3,advanced,60.67218895965129,0,small,0
44,master,29,6,intermediate,84.60185123497945,0,small,1
19,high_school,3,1,basic,59.47486473674755,0,large,0
22,phd,9,2,basic,68.89062006339446,0,small,1
46,phd,30,0,basic,68.55892674145537,0,large,0
54,high_school,37,1,intermediate,89.93940051186479,1,large,0
55,primary,33,3,basic,76.11495550144159,0,small,0
36,bachelor,13,1,intermediate,58.13532048744703,1,large,0
25,bachelor,3,3,intermediate,60.91618079983479,0,small,0
18,high_school,0,2,advanced,60.857461397898426,0,small,0
39,bachelor,17,2,intermediate,65.27746130508731,0,medium,0
34,primary,20,2,intermediate,50.83173366682598,1,medium,0
24,master,4,1,intermediate,63.78002646517341,1,small,0
42,high_school,28,1,advanced,85.52112103067566,0,medium,0
21,high_school,0,0,basic,84.85475096562303,1,medium,0
53,high_school,35,1,basic,41.527240436185686,1,small,0
23,phd,7,0,intermediate,39.15207154113371,1,medium,1
48,bachelor,35,1,intermediate,56.10302666240639,1,medium,0
36,master,18,1,intermediate,38.313429828625516,0,small,0
56,high_school,34,3,intermediate,46.049186919875666,1,large,0
44,high_school,25,2,basic,70.26813372000711,1,small,1
27,high_school,14,1,basic,64.43175457799482,0,medium,0
43,bachelor,25,2,advanced,39.185923984714954,1,medium,1
36,bachelor,21,1,basic,82.5504945202058,0,medium,0
56,bachelor,38,2,intermediate,58.67058516545536,0,large,0
20,high_school,6,3,intermediate,57.225832994687956,0,medium,0
30,master,11,0,basic,80.24833724295178,0,small,1
45,high_school,22,2,basic,71.16318921756886,1,large,1
37,phd,23,1,intermediate,64.363688722611,0,medium,0
45,primary,26,1,intermediate,57.58118018700861,0,medium,0
25,bachelor,6,0,basic,73.54431178674653,1,medium,1
58,high_school,40,2,basic,58.507811960083465,1,small,0
56,bachelor,39,1,basic,61.57448390411034,0,large,0
18,bachelor,0,2,basic,47.35256411621059,0,medium,0
20,bachelor,3,3,basic,82.13840501407952,0,medium,0
30,bachelor,11,2,intermediate,88.28893621849633,0,small,1
45,bachelor,27,1,basic,68.17839832137737,1,large,0
42,bachelor,22,2,intermediate,57.70777537428364,1,large,1
50,master,34,1,basic,79.03174615430746,0,large,1
55,high_school,40,0,intermediate,73.82976388904379,0,small,0
23,bachelor,1,1,intermediate,58.34345655413227,1,large,0
49,bachelor,36,1,advanced,82.26715058091065,0,small,1
38,high_school,18,0,basic,58.63314715991909,0,small,0
33,bachelor,20,3,basic,45.70808990570971,1,medium,1
38,high_school,22,2,advanced,64.0131213777899,0,medium,0
28,high_school,12,2,advanced,81.26516045492325,0,small,1
54,high_school,39,1,basic,66.54152555222662,0,medium,0
53,high_school,32,0,basic,47.41047981600872,1,large,0
52,bachelor,29,2,advanced,58.953133971123,0,small,1
36,bachelor,21,2,basic,82.94472522956504,0,medium,1
37,phd,14,2,advanced,69.10736751352722,0,medium,1
35,bachelor,14,0,advanced,64.71680401019849,0,large,0
58,primary,37,0,basic,63.043803239641136,0,large,0
31,master,16,1,advanced,81.19815785544712,1,large,1
32,master,9,1,intermediate,80.22001534618623,0,medium,1
48,bachelor,31,2,intermediate,43.98232419604849,1,medium,1
18,bachelor,0,2,intermediate,79.09892233459522,0,medium,0
20,phd,3,2,basic,72.74634206324943,0,medium,1
33,bachelor,10,1,intermediate,88.89478749014037,0,medium,0
40,master,26,0,basic,63.96302755182582,0,large,0
28,primary,14,0,advanced,82.02849076684289,1,medium,1
29,high_school,13,4,intermediate,72.03399465017027,0,large,0
27,bachelor,13,0,basic,48.29153527482404,1,small,0
49,bachelor,35,2,basic,80.30896490946296,1,medium,1
33,master,11,0,advanced,77.14131913609478,0,small,1
25,phd,4,1,intermediate,55.25110377039817,0,medium,0
55,high_school,39,0,advanced,69.34267859848272,0,large,0
29,primary,8,1,basic,96.61631136336726,0,large,0
41,master,18,4,intermediate,57.75441698357788,1,small,1
45,bachelor,30,0,advanced,75.8925287083144,1,large,1
25,high_school,9,1,basic,48.57680044588128,1,large,0
45,bachelor,25,2,intermediate,56.445367171333054,0,large,0
53,bachelor,37,1,advanced,77.15845087150166,0,medium,1
43,master,24,2,intermediate,68.85021800435244,1,medium,1
25,bachelor,4,3,intermediate,61.98143634938466,1,small,0
45,high_school,22,1,advanced,90.5374484164998,1,medium,1
45,phd,31,1,intermediate,51.17281124716834,0,small,0
54,bachelor,35,1,advanced,62.810311741170324,0,large,0
58,bachelor,40,0,intermediate,72.37658774739128,1,medium,1
53,high_school,35,3,intermediate,51.927386124942714,0,small,0
44,bachelor,24,1,basic,72.63845348856586,0,large,0
34,high_school,17,3,advanced,81.1201317129178,0,small,1
26,high_school,5,1,intermediate,63.28096941373742,0,large,0
50,bachelor,33,1,basic,54.72110797929964,0,small,0
37,high_school,14,0,intermediate,60.31339789938418,0,large,0
30,bachelor,13,1,intermediate,24.82387834694766,1,medium,0
45,high_school,22,4,intermediate,80.09185496077777,0,large,0
46,bachelor,33,2,advanced,68.96885498047465,1,medium,1
30,high_school,7,3,basic,62.35360529678017,0,medium,0
52,primary,30,1,advanced,39.99814630896335,1,small,0
23,high_school,1,0,basic,81.63558988179273,1,large,0
35,master,15,2,intermediate,58.43604980260696,0,medium,1
22,master,0,1,intermediate,73.47864818650801,1,large,1
42,high_school,22,2,basic,64.82910126937477,0,large,0
19,master,0,1,intermediate,40.77652372353055,0,medium,0
27,bachelor,7,2,advanced,84.02814657205933,0,large,1
47,phd,27,2,basic,81.17875366991647,1,medium,1
22,high_school,7,0,basic,76.46050358107969,1,large,0
50,bachelor,35,0,intermediate,69.72270787627747,0,large,0
18,primary,0,2,intermediate,47.03781871132736,0,small,0
35,high_school,16,2,advanced,78.03446127606418,1,large,1
49,phd,32,2,basic,98.07498266182628,0,small,1
28,bachelor,8,3,advanced,66.74203670335032,0,large,1
38,high_school,19,2,intermediate,67.03532457394114,0,large,0
43,high_school,21,1,basic,48.47241234046727,0,large,0
42,bachelor,21,2,advanced,33.94400163228762,0,small,1
39,bachelor,22,2,basic,59.61326606047017,1,medium,1
44,high_school,30,1,intermediate,87.22502253199181,1,medium,0
30,phd,13,3,intermediate,85.15638070540672,0,medium,1
50,primary,30,0,intermediate,64.01887582475928,1,medium,0
51,high_school,28,3,intermediate,71.45193941572865,0,large,0
58,master,35,1,intermediate,46.72457366188788,0,large,0
52,high_school,32,1,basic,66.66839387713928,1,small,0
18,high_school,0,1,intermediate,57.13353285651284,1,small,0
38,bachelor,20,1,advanced,65.82006731434831,0,medium,0
23,master,6,0,intermediate,60.88019840442445,1,small,1
45,high_school,30,1,advanced,60.61240790132424,1,medium,0
34,master,19,1,intermediate,79.945984066005,0,medium,1
22,master,8,4,intermediate,94.45884122607238,1,medium,1
48,high_school,29,0,intermediate,62.45816517760457,1,small,0
22,bachelor,8,2,basic,86.27945578829119,0,medium,1
55,high_school,40,0,advanced,46.37653546323818,0,medium,0
20,bachelor,0,3,advanced,63.616420957433846,1,large,1
40,master,19,1,advanced,45.55709552278502,1,large,1
54,phd,36,3,intermediate,60.31454237331199,0,medium,1
54,high_school,31,0,advanced,75.73548284745236,0,medium,0
27,bachelor,10,2,intermediate,81.77951187925512,1,small,1
27,bachelor,6,2,intermediate,53.32211808207271,0,small,0
36,high_school,17,2,advanced,71.87099781009826,1,large,1
34,high_school,17,4,intermediate,83.44991521495163,1,large,1
38,primary,21,2,intermediate,81.31591396622642,1,small,1
31,bachelor,16,0,basic,68.88435528967199,0,large,0
26,bachelor,3,2,advanced,56.1622364449579,1,medium,1
18,high_school,0,1,basic,54.6674645581854,1,large,0
30,master,15,1,basic,52.360250202788365,0,medium,0
21,master,5,3,basic,64.52582816495595,0,small,0
18,bachelor,0,3,intermediate,52.65266824730716,0,medium,0
57,high_school,40,1,basic,75.17059052575682,0,medium,0
49,bachelor,33,2,intermediate,68.42505050491722,0,large,0
51,high_school,29,1,intermediate,67.74525317539023,0,large,0
45,high_school,29,3,intermediate,37.392866815290574,1,large,0
48,bachelor,27,1,basic,65.41669863053238,0,medium,0
25,primary,8,1,basic,58.11322531010356,1,medium,0
56,primary,40,2,advanced,97.4962643618175,1,small,1
43,primary,23,2,intermediate,45.80078690255054,1,large,0
51,high_school,38,1,basic,61.91863128234245,1,small,0
20,primary,2,2,advanced,70.74647769990034,1,large,1
29,phd,14,0,basic,50.409308175834475,1,small,1
18,high_school,5,1,basic,93.92379030187139,1,small,0
22,high_school,9,3,intermediate,94.23182216789556,0,large,0
47,high_school,28,3,basic,52.12373505416376,0,large,0
47,master,24,1,basic,56.122877080428495,0,small,0
34,bachelor,13,1,advanced,97.20219340676408,0,medium,1
40,high_school,27,1,basic,85.92906173325767,0,small,0
32,master,17,2,basic,59.459799098229446,1,large,1
54,high_school,33,2,advanced,71.47153691163793,1,medium,1
38,high_school,25,3,intermediate,44.19907458983088,0,small,0
31,high_school,18,1,basic,97.95107400523358,0,small,0
19,high_school,5,1,intermediate,66.09292328217107,1,small,0
28,high_school,6,2,basic,73.7837960382179,0,small,0
56,bachelor,36,0,intermediate,50.97431101727956,1,medium,0
55,high_school,36,1,intermediate,47.958638085518025,0,small,0
51,bachelor,34,5,advanced,71.76636927473622,0,medium,1
55,primary,38,1,intermediate,93.74448612155187,0,small,0
51,high_school,36,4,intermediate,56.89282340499272,0,medium,0
35,bachelor,19,1,basic,50.31345547275487,1,medium,0
47,master,25,2,intermediate,69.5769632034245,0,medium,1
32,high_school,16,2,basic,89.55789551457505,0,large,0
44,bachelor,28,2,intermediate,55.42116658759715,1,medium,1
51,high_school,32,3,intermediate,61.251606975152676,0,small,0
55,high_school,34,1,advanced,77.55686496824053,0,large,0
50,primary,35,2,advanced,79.16623223018404,1,small,1
41,high_school,24,3,intermediate,60.73334352185157,1,large,0
32,high_school,9,0,basic,81.44969349799861,1,small,0
47,high_school,31,0,intermediate,72.93152530302194,1,medium,0
59,master,40,0,intermediate,65.242866921274,1,medium,1
34,primary,15,3,basic,78.53684628467758,0,large,0
22,bachelor,4,1,intermediate,76.46907178667463,0,large,0
46,high_school,31,2,basic,49.29480886540526,0,small,0
21,bachelor,7,1,basic,87.25268371104124,1,medium,1
27,bachelor,11,4,basic,70.18099198996167,0,small,1
34,high_school,21,2,advanced,85.63420408385687,1,small,1
27,high_school,6,0,basic,65.77690507944475,1,small,0
34,bachelor,15,1,basic,68.71458997617793,0,small,0
37,master,17,0,advanced,70.98329985211225,0,large,1
41,high_school,18,0,intermediate,73.20274258074119,1,large,0
22,primary,3,0,intermediate,87.92299124416769,1,medium,0
51,master,37,0,intermediate,71.99662069771925,1,large,1
23,high_school,6,0,intermediate,64.58016236328741,1,large,0
19,bachelor,0,1,basic,80.14299600091213,0,large,0
30,high_school,10,0,intermediate,71.45628474604355,1,small,0
60,high_school,40,1,intermediate,100.0,1,medium,0
60,bachelor,40,0,intermediate,69.3712688126779,1,small,0
28,bachelor,13,1,intermediate,83.56496749199113,0,medium,0
40,high_school,27,1,intermediate,78.23123206300414,1,small,0
33,bachelor,17,3,intermediate,34.25152578149855,1,small,1
48,master,26,1,intermediate,53.94817581621263,0,small,0
28,bachelor,15,1,basic,58.408633822858,1,large,0
33,primary,12,1,advanced,42.5052292378579,0,small,0
25,bachelor,11,3,intermediate,59.071146107815686,0,medium,0
21,bachelor,2,1,intermediate,44.43221903027575,0,large,0
57,master,40,2,intermediate,48.362525944341996,1,medium,1
21,bachelor,4,3,advanced,68.62373314373858,0,large,0
42,high_school,21,3,advanced,93.79096995673876,1,medium,1
20,bachelor,3,3,basic,44.56684573083676,1,medium,0
49,bachelor,30,1,intermediate,46.767733517079904,0,large,0
20,primary,6,2,basic,57.00890915412249,0,small,0
44,bachelor,26,3,basic,62.79234756732198,0,small,0
46,high_school,28,0,advanced,41.867995238466335,1,small,0
49,bachelor,36,2,basic,54.51372587965051,0,medium,0
36,high_school,23,1,basic,53.12824024018899,0,large,0
38,bachelor,18,2,intermediate,69.77544036367227,0,large,0
22,master,6,2,advanced,71.38443070554818,0,small,1
35,master,20,3,basic,62.70858396969412,1,small,1
45,master,23,0,basic,59.33353114037719,0,small,0
59,phd,40,0,basic,54.35449738021093,0,large,0
39,primary,26,1,basic,65.77367123027652,0,medium,0
38,bachelor,18,1,basic,50.35871383004689,0,small,0
23,bachelor,5,3,advanced,88.20857007042474,1,large,1
18,master,1,3,basic,42.531473411177096,1,small,1
22,high_school,2,2,intermediate,55.15544333224337,1,medium,0
58,phd,40,1,advanced,78.02302180973884,0,small,1
29,bachelor,15,1,intermediate,59.02044029278776,0,large,0
43,master,27,1,basic,75.0795983255318,1,small,1
51,primary,28,0,intermediate,90.75790763944883,0,small,0
31,high_school,15,1,advanced,77.49654402931216,0,medium,0
43,master,29,1,intermediate,46.96962251232307,0,small,0
44,primary,23,1,intermediate,47.68657652174143,0,medium,0
26,master,7,1,basic,62.18899384946728,1,medium,1
43,primary,29,0,intermediate,71.64571696430738,0,small,0
39,bachelor,23,1,basic,83.09203339995953,0,medium,0
47,high_school,34,6,intermediate,53.225198711043376,1,large,0
60,bachelor,40,1,intermediate,57.72643877359943,1,large,0
34,bachelor,14,2,intermediate,61.240248393100174,0,large,0
43,high_school,23,1,intermediate,60.939264139749866,0,large,0
53,high_school,33,1,basic,87.43467807617608,0,large,0
18,primary,0,1,intermediate,63.43929488004391,0,medium,0
25,bachelor,8,1,intermediate,67.29579740134346,0,large,0
52,bachelor,33,1,intermediate,78.67224953684965,0,medium,0
32,bachelor,18,1,basic,88.86631825659111,0,medium,0
39,bachelor,23,1,intermediate,64.47206178512513,1,large,0
31,bachelor,14,0,intermediate,83.88787041633307,0,small,0
43,high_school,27,0,intermediate,92.41656155894735,1,small,0
45,primary,25,1,intermediate,63.34490438933065,0,large,0
40,high_school,24,3,basic,56.545423032995615,1,medium,0
31,phd,13,2,intermediate,97.80600927152328,1,small,1
41,master,20,3,intermediate,81.81623224026926,1,small,1
19,high_school,3,0,intermediate,65.18736120326099,0,medium,0
43,bachelor,26,1,intermediate,74.74942444562754,0,large,0
